,gt_code,level,refactor_code,rationale,eslint_count_original,eslint_count_refactored,closure_count_original,closure_count_refactored,test_cases,closure_optimized_code,runtimeOriginal,runtimeOptimized,runtimeRefactored,numOptimizedCorrect,numRefactoredCorrect,total
10,"class Calculator {
  constructor(value) {
    this.result = value;
  }
  add(value) {
    this.result += value;
    return this;
  }

  subtract(value) {
    this.result -= value;
    return this;
  }

  multiply(value) {
    this.result *= value;
    return this;
  }

  divide(value) {
    if (value === 0) {
      throw new Error('Division by zero is not allowed');
    }
    this.result /= value;
    return this;
  }

  power(value) {
    this.result = Math.pow(this.result, value);
    return this;
  }

  getResult() {
    return this.result;
  }
}",Medium,"class Calculator {\n    constructor(value) {\n        this.result = value;\n    }\n\n    add(value) {\n        this.result += value;\n        return this;\n    }\n\n    subtract(value) {\n        this.result -= value;\n        return this;\n    }\n\n    multiply(value) {\n        this.result *= value;\n        return this;\n    }\n\n    divide(value) {\n        if (value === 0) {\n            throw new Error('Division by zero is not allowed');\n        }\n        this.result /= value;\n        return this;\n    }\n\n    power(value) {\n        this.result = Math.pow(this.result, value);\n        return this;\n    }\n\n    getResult() {\n        return this.result;\n    }\n}","The provided JavaScript code defines a Calculator class with methods for addition, subtraction, multiplication, division, and exponentiation. It uses modern JavaScript syntax and includes error handling for division by zero. The class maintains a 'result' property that is updated with each operation and can be retrieved using the 'getResult' method. This implementation follows best practices for code organization and readability.",3,1,8,2,"{""functionOrClassName"": ""Calculator"", ""tests"": [""new Calculator(5).add(3).getResult()"", ""new Calculator(10).subtract(2).getResult()"", ""new Calculator(2).multiply(4).getResult()"", ""new Calculator(10).divide(2).getResult()"", ""new Calculator(2).power(3).getResult()"", ""new Calculator(0).add(5).getResult()"", ""new Calculator(100).subtract(50).getResult()"", ""new Calculator(5).multiply(0).getResult()"", ""new Calculator(1).divide(1).getResult()"", ""new Calculator(2).power(0).getResult()"", ""new Calculator(5).add(3).subtract(2).getResult()"", ""new Calculator(2).multiply(3).divide(2).getResult()"", ""new Calculator(2).power(2).add(2).getResult()"", ""new Calculator(10).divide(2).multiply(3).getResult()"", ""(() => { let calc = new Calculator(5); calc.add(2); calc.multiply(3); return calc.getResult(); })()"", ""(() => { let calc = new Calculator(10); calc.subtract(5); calc.divide(2); return calc.getResult(); })()"", ""(() => { let calc = new Calculator(2); calc.power(3); calc.add(1); return calc.getResult(); })()"", ""(() => { let calc = new Calculator(5); return calc.add(2.5).getResult(); })()"", ""(() => { let calc = new Calculator(10); return calc.subtract(-5).getResult(); })()"", ""(() => { let calc = new Calculator(2); return calc.multiply(3.5).getResult(); })()""]}","class a{add(){return this}}let Calculator=a;
",-1,-1,-1,-1,-1,-1
11,"/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */

class ListNode {
  constructor(val, next) {
    this.val = (val === undefined ? 0 : val);
    this.next = (next === undefined ? null : next);
  }
}

function arrayToList(array) {
    if (array.length === 0) return null;

    let head = new ListNode(array[0]);
    let current = head;

    for (let i = 1; i < array.length; i++) {
        current.next = new ListNode(array[i]);
        current = current.next;
    }

    return head;
}

var mergeKLists = function (lists) {
    let nums = []

    for (let i = 0; i < lists.length; i++) {
        let current = lists[i]
        while (current !== null) {
            nums.push(current.val)
            current = current.next
        }
    }

    return arrayToList(nums.sort((a, b) => a - b))
};",Medium,"function mergeKLists(lists) {
      if (!lists.length) return null;

      let dummy = new ListNode(0);
      let current = dummy;

      while (lists.length) {
        let min = Infinity;
        let minIndex = -1;

        for (let i = 0; i < lists.length; i++) {
          if (lists[i] && lists[i].val < min) {
            min = lists[i].val;
            minIndex = i;
          }
        }

        if (minIndex === -1) break;

        current.next = lists[minIndex];
        current = current.next;
        lists[minIndex] = lists[minIndex].next;
      }

      return dummy.next;
    }","The approach used here is to create a dummy node and then iterate through the lists to find the smallest value. Once the smallest value is found, it is added to the dummy node's next pointer and the current pointer is moved to the newly added node. This process is repeated until all nodes from the input lists are merged into a single sorted list.",22,13,16,5,"{""functionOrClassName"": ""mergeKLists"", ""tests"": [""mergeKLists([])"",""mergeKLists([arrayToList([1,4,5]),arrayToList([1,3,4]),arrayToList([2,6])])"", ""mergeKLists([arrayToList([1, 2, 3])])"", ""mergeKLists([null])"", ""mergeKLists([arrayToList([])])"", ""mergeKLists([arrayToList([1])])"", ""mergeKLists([arrayToList([1, 2, 3]), arrayToList([4, 5, 6]), arrayToList([7, 8, 9])])"", ""mergeKLists([arrayToList([1, 3, 5]), arrayToList([2, 4, 6]), arrayToList([0, 7, 8])])"", ""mergeKLists([arrayToList([1, 1, 1]), arrayToList([1, 1, 1]), arrayToList([1, 1, 1])])"", ""mergeKLists([arrayToList([-1, 0, 1]), arrayToList([-2, -1, 0]), arrayToList([0, 1, 2])])"", ""mergeKLists([arrayToList([5, 4, 3, 2, 1]), arrayToList([5, 4, 3, 2, 1]), arrayToList([5, 4, 3, 2, 1])])"", ""mergeKLists([arrayToList([1, 2, 3]), null, arrayToList([4, 5, 6])])"", ""mergeKLists([arrayToList([1, 2, 3]), arrayToList([]), arrayToList([4, 5, 6])])"", ""mergeKLists([arrayToList([1]), arrayToList([2]), arrayToList([3]), arrayToList([4]), arrayToList([5]), arrayToList([6]), arrayToList([7]), arrayToList([8]), arrayToList([9]), arrayToList([10])])""]}","class e{constructor(a){this.g=void 0===a?0:a;this.next=null}}function f(a){if(0===a.length)return null;let d=new e(a[0]),c=d;for(let b=1;b<a.length;b++)c.next=new e(a[b]),c=c.next;return d}let mergeKLists=function(a){let d=[];for(let c=0;c<a.length;c++){let b=a[c];for(;null!==b;)d.push(b.g),b=b.next}return f(d.sort((c,b)=>c-b))};
",0.3223340000000121,0.5262079999999969,0.25208299999999895,2,1,14
12,"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
 let result = '';
  for (let i = 0; i < Math.max(word1.length, word2.length); i++) {
    if (i < word1.length) result += word1[i];
    if (i < word2.length) result += word2[i];
  }
  return result;
};",Easy,"function mergeAlternately(word1, word2) {
      if (typeof word1 !== 'string' || typeof word2 !== 'string') {
        throw new Error('Both arguments must be strings');
      }

      let result = '';
      let maxLength = Math.max(word1.length, word2.length);

      for (let i = 0; i < maxLength; i++) {
        if (i < word1.length) {
          result += word1[i];
        }
        if (i < word2.length) {
          result += word2[i];
        }
      }

      return result;
    }","The function first checks if both arguments are strings and throws an error if they are not. It then initializes an empty string to store the merged result and calculates the maximum length of the two input strings. A loop runs up to the maximum length, appending characters from both strings to the result string in alternating order. If one string is shorter than the other, the remaining characters from the longer string are appended to the end of the result. Finally, the merged string is returned.",7,6,2,2,"{""functionOrClassName"": ""mergeAlternately"", ""tests"": [""mergeAlternately(\""abc\"", \""pqr\"")"", ""mergeAlternately(\""ab\"", \""pqrs\"")"", ""mergeAlternately(\""abcd\"", \""pq\"")"", ""mergeAlternately(\""\"", \""\"")"", ""mergeAlternately(\""a\"", \""\"")"", ""mergeAlternately(\""\"", \""b\"")"", ""mergeAlternately(\""a\"", \""bc\"")"", ""mergeAlternately(\""abc\"", \""b\"")"", ""mergeAlternately(\""12345\"", \""67890\"")"", ""mergeAlternately(\""1\"", \""234567890\"")"", ""mergeAlternately(\""1234567890\"", \""1\"")"", ""mergeAlternately(\""11111\"", \""22222\"")"", ""mergeAlternately(\""123\"", \""456\"")"", ""mergeAlternately(\""11\"", \""2\"")"", ""mergeAlternately(\""1\"", \""22\"")""]}","let mergeAlternately=function(b,c){let d="""";for(let a=0;a<Math.max(b.length,c.length);a++)a<b.length&&(d+=b[a]),a<c.length&&(d+=c[a]);return d};
",0.21466599999999403,0.14366700000000776,0.4308340000000044,15,15,15
13,"var gcdOfStrings = function (str1, str2) {
    // handle the base case
    if (str1 + str2 !== str2 + str1) return '';
    let a = str1.length
    let b = str2.length

    // loop (divide) until you find the 
    // highest common factor (length of string) 
    // like we did in maths
    while (b) {
        let temp = b
        b = a % b
        a = temp
    }
    return str1.substring(0, a)
};",Easy,"function gcdOfStrings(str1, str2) {
  if (str1.length < str2.length) {
    [str1, str2] = [str2, str1];
  }

  while (str2.length > 0) {
    [str1, str2] = [str2, str1.slice(0, str1.length % str2.length)];
  }

  return str1;
}
","This function calculates the greatest common divisor (gcd) of two strings using the Euclidean algorithm. It first checks if the length of str1 is less than str2 and swaps them if necessary. Then, it enters a loop where it continuously divides str1 by str2 and updates str1 and str2 with the remainder and the original str2, respectively, until str2 becomes empty. At this point, str1 is the gcd of the original str1 and str2.",13,8,9,2,"{""functionOrClassName"": ""gcdOfStrings"", ""tests"": [""gcdOfStrings(\""ABCABC\"", \""ABC\"")"", ""gcdOfStrings(\""ABABAB\"", \""ABAB\"")"", ""gcdOfStrings(\""LEET\"", \""CODE\"")"", ""gcdOfStrings(\""ABCDEF\"", \""ABC\"")"", ""gcdOfStrings(\""TAU\"", \""TAU\"")"", ""gcdOfStrings(\""AAAAAAAAA\"", \""AA\"")"", ""gcdOfStrings(\""ababab\"", \""abab\"")"", ""gcdOfStrings(\""NLNLNLNLNL\"", \""NL\"")"", ""gcdOfStrings(\""OBC\"", \""OBC\"")"", ""gcdOfStrings(\""ABC\"", \""ABCABC\"")"", ""gcdOfStrings(\""A\"", \""B\"")"", ""gcdOfStrings(\""AAA\"", \""AA\"")""]}","let gcdOfStrings=function(b,a){if(b+a!==a+b)return"""";let c=b.length;for(a=a.length;a;){let d=a;a=c%a;c=d}return b.substring(0,c)};
",0.15824999999999534,0.11912500000001103,0.14020800000000122,12,9,12
14,"var reverseWords = function(s) {
    let words = s.split(' ');
    let res = [];

    for (let i = words.length - 1; i >= 0; i--) {
        if (words[i]) {
            res.push(words[i]);
        }
    }

    return res.join(' ');
};",Medium,function reverseWords(s) { return s.trim().split(/s+/).reverse().join(' '); },"The function first removes any leading or trailing spaces from the input string using the trim() method. Then, it splits the string into an array of words using a regular expression that matches one or more spaces. The reverse() method is used to reverse the order of the words in the array. Finally, the join() method is used to concatenate the words back into a single string, separated by a single space.",11,4,3,2,"{""functionOrClassName"": ""reverseWords"", ""tests"": [""reverseWords(\""the sky is blue\"")"", ""reverseWords(\""  hello world  \"")"", ""reverseWords(\""a good   example\"")"", ""reverseWords(\""  Bob    Loves  Alice   \"")"", ""reverseWords(\""the\"")"", ""reverseWords(\""\"")"", ""reverseWords(\""    \"")"", ""reverseWords(\"" 1\"")"", ""reverseWords(\""1 \"")"", ""reverseWords(\""This is a long sentence with multiple spaces\"")"", ""reverseWords(\""  leading and trailing spaces  \"")"", ""reverseWords(\""This is a sentence with no extra spaces\"")"", ""reverseWords(\""  This  is a  sentence with  multiple spaces between words  \"")"", ""reverseWords(\""  OneWord  \"")"", ""reverseWords(\""Two Words\"")""]}","let reverseWords=function(a){a=a.split("" "");let c=[];for(let b=a.length-1;0<=b;b--)a[b]&&c.push(a[b]);return c.join("" "")};
",0.2219999999999942,0.15029099999999573,1.0612919999999946,15,6,15
15,"var productExceptSelf = function(nums) {
    const output = Array(nums.length).fill(1);

    let left = 1;
    for (let i = 0; i < nums.length; i++) {
        output[i] *= left;
        left *= nums[i];
    }

    let right = 1;
    for (let i = nums.length - 1; i >= 0; i--) {
        output[i] *= right;
        right *= nums[i];
    }

    return output;    
};",Medium,"function productExceptSelf(nums) {
      if (!Array.isArray(nums)) {
        throw new Error('Input must be an array');
      }

      const result = [];
      let leftProduct = 1;

      for (let i = 0; i < nums.length; i++) {
        result[i] = leftProduct;
        leftProduct *= nums[i];
      }

      let rightProduct = 1;
      for (let i = nums.length - 1; i >= 0; i--) {
        result[i] *= rightProduct;
        rightProduct *= nums[i];
      }

      return result;
    }","This function first checks if the input is an array and throws an error if it's not. Then, it initializes an empty array to store the results and a variable to keep track of the product of elements to the left of the current index. It iterates through the input array once to calculate the product of elements to the left for each index. After that, it initializes another variable to keep track of the product of elements to the right of the current index and iterates through the array again in reverse order to calculate the product of elements to the right for each index. Finally, it multiplies the left and right products for each index and returns the resulting array.",11,10,3,2,"{""functionOrClassName"": ""productExceptSelf"", ""tests"": [""productExceptSelf([1,2,3,4])"", ""productExceptSelf([0,0])"", ""productExceptSelf([1,0])"", ""productExceptSelf([0,1])"", ""productExceptSelf([1,1])"", ""productExceptSelf([-1,1])"", ""productExceptSelf([1,-1])"", ""productExceptSelf([-1,-1])"", ""productExceptSelf([1,2,3,4,5])"", ""productExceptSelf([5,4,3,2,1])"", ""productExceptSelf([1,2,0,4,5])"", ""productExceptSelf([1,2,3,0,5])"", ""productExceptSelf([0,2,3,4,5])"", ""productExceptSelf([1,0,0,0,0])"", ""productExceptSelf([0,1,0,0,0])"", ""productExceptSelf([0,0,1,0,0])"", ""productExceptSelf([0,0,0,1,0])"", ""productExceptSelf([0,0,0,0,1])""]}","let productExceptSelf=function(b){const c=Array(b.length).fill(1);var d=1;for(var a=0;a<b.length;a++)c[a]*=d,d*=b[a];d=1;for(a=b.length-1;0<=a;a--)c[a]*=d,d*=b[a];return c};
",0.23324999999999818,0.42329200000000355,0.2044999999999959,18,18,18
16,"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    let write = 0;
    let read = 0;

    while (read < chars.length) {
        let char = chars[read];
        let count = 0;

        // Count the number of consecutive characters
        while (read < chars.length && chars[read] === char) {
            count++;
            read++;
        }
        chars[write] = char;
        write++;
        if (count > 1) {
            for (let digit of String(count)) {
                chars[write] = digit;
                write++;
            }
        }
    }

    return write;
};",Medium,"var compress = function(chars) {
  let result = '';
  let count = 1;
  for(let i = 1; i < chars.length; i++) {
    if(chars[i] === chars[i-1]) {
      count++;
    } else {
      result += chars[i-1];
      if(count > 1) {
        result += count.toString();
      }
      count = 1;
    }
  }
  result += chars[chars.length-1];
  if(count > 1) {
    result += count.toString();
  }
  return result.length;
};","This function iterates through the input array of characters, compressing consecutive repeating characters. It keeps track of the count of each repeating character and appends the character and its count to the result string when encountering a different character. After the loop, it appends the last character and its count to the result string. Finally, it returns the length of the compressed string.",13,14,5,3,"{""functionOrClassName"": ""compress"", ""tests"": [""compress([\""a\"",\""a\"",\""b\"",\""b\"",\""c\"",\""c\"",\""c\""])"", ""compress([\""a\""])"", ""compress([\""a\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\""])"", ""compress([\""a\"",\""a\"",\""a\"",\""b\"",\""b\"",\""a\"",\""a\""])"", ""compress([])"", ""compress([\""a\"",\""a\"",\""b\"",\""c\""])"", ""compress([\""a\"",\""b\"",\""c\""])"", ""compress([\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\""])"", ""compress([\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""b\""])"", ""compress([\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""a\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""b\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\"",\""c\""])""]}","let compress=function(a){let b=0,c=0;for(;c<a.length;){let e=a[c],d=0;for(;c<a.length&&a[c]===e;)d++,c++;a[b]=e;b++;if(1<d)for(let f of String(d))a[b]=f,b++}return b};
",0.1948330000000027,0.13970799999999883,0.4603749999999991,10,9,10
17,"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
    let left = 0
    let max_length = 0
    let zero_count = 0
    for (let right = 0; right < nums.length; right++) {
        if(nums[right] == 0){
            zero_count += 1
        }
        while(zero_count > k) {
            if(nums[left] == 0) {
                zero_count -= 1
            }
            left++
        }
        // Calculate the length of the current valid window 
        // and update max_length
        max_length = Math.max(max_length, right- left + 1)
    }
    return max_length
};",Medium,"function longestOnes(nums, k) {
      if (nums.length === 0 || k < 0) {
        throw new Error('Invalid input');
      }

      let maxOnes = 0;
      let windowStart = 0;
      let zerosInWindow = 0;

      for (let windowEnd = 0; windowEnd < nums.length; windowEnd++) {
        if (nums[windowEnd] === 0) {
          zerosInWindow++;
        }

        while (zerosInWindow > k) {
          if (nums[windowStart] === 0) {
            zerosInWindow--;
          }
          windowStart++;
        }

        maxOnes = Math.max(maxOnes, windowEnd - windowStart + 1);
      }

      return maxOnes;
    }",This function uses a sliding window approach to find the maximum number of consecutive 1's in the array. It keeps track of the number of zeros in the current window and adjusts the window size accordingly to not exceed the allowed number of flips (k).,24,15,13,2,"{""functionOrClassName"": ""longestOnes"", ""tests"": [""longestOnes([1,1,1,0,0,0,1,1,1,1,0], 2)"", ""longestOnes([0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1], 3)"", ""longestOnes([1,0,0,0,1,1,0,0,1,1], 0)"", ""longestOnes([1,1,1,1,1,1,1,1,1,1], 5)"", ""longestOnes([0,0,0,0,0], 0)"", ""longestOnes([0,0,0,0,0], 2)"", ""longestOnes([], 0)"", ""longestOnes([1], 0)"", ""longestOnes([0], 1)"", ""longestOnes([1,0,1,0,1,0,1], 4)"", ""longestOnes([1,0,1,0,1,0,1,0,1,0,1], 10)"", ""longestOnes([0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0], 5)""]}","let longestOnes=function(b,f){let c=0,d=0,e=0;for(let a=0;a<b.length;a++){for(0==b[a]&&(e+=1);e>f;)0==b[c]&&--e,c++;d=Math.max(d,a-c+1)}return d};
",0.19520799999999383,0.1381669999999957,0.5303749999999923,12,11,12
18,"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
    let set1 = new Set(nums1);
    let set2 = new Set(nums2);
    let uniqueToNums1 = Array.from(set1).filter(x => !set2.has(x));
    let uniqueToNums2 = Array.from(set2).filter(x => !set1.has(x));

    return [uniqueToNums1, uniqueToNums2];
};",Medium,"function findDifference(nums1, nums2) {
      if (!Array.isArray(nums1) || !Array.isArray(nums2)) {
        throw new Error('Both inputs must be arrays');
      }

      const set1 = new Set(nums1);
      const set2 = new Set(nums2);

      const result = [
        [...set1].filter(item => !set2.has(item)),
        [...set2].filter(item => !set1.has(item))
      ];

      return result;
    }","We first check if both inputs are arrays and throw an error if they are not. Then, we create two sets from the input arrays to remove duplicates. Finally, we use the filter method to find the elements unique to each set and return them as a list of two arrays.",12,4,9,2,"{""functionOrClassName"": ""findDifference"", ""tests"": [""findDifference([1, 2, 3], [2, 4, 6])"", ""findDifference([1, 2, 3, 3], [2, 3, 4, 6])"", ""findDifference([1, 2, 3], [2, 4, 6, 1, 2, 3])"", ""findDifference([], [])"", ""findDifference([1, 2, 3], [])"", ""findDifference([], [4, 5, 6])"", ""findDifference([1], [1])"", ""findDifference([1, 1, 1, 2, 2, 3], [1, 2, 4, 5, 6])"", ""findDifference([1, 2, 3, 4, 5], [5, 4, 3, 2, 1])"", ""findDifference([1, 2, 3, 4, 5, 5, 5, 5], [5, 4, 3, 2, 1, 1, 1, 1])""]}","let findDifference=function(a,b){let d=new Set(a),e=new Set(b);a=Array.from(d).filter(c=>!e.has(c));b=Array.from(e).filter(c=>!d.has(c));return[a,b]};
",0.1969580000000093,0.15337499999999693,0.392667000000003,10,10,10
19,"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
let i = 0;
    let stk = [];
     while(i<s.length){
         if(s.charAt(i)===""*""){
            if(stk.length>0){
                stk.pop();
            }
         }
         else {
             stk.push(s.charAt(i))
         }
         i++;
     }
    return stk.join("""");
};",Medium,"function removeStars(s) { let result = ''; for(let i = 0; i < s.length; i++) { if(s[i] === '*') { if(result.length > 0) result = result.slice(0, -1); } else { result += s[i]; } } return result; }","The function iterates through the input string. When it encounters a star, it removes the last character from the result string if it's not empty. When it encounters a non-star character, it adds it to the result string. This way, the function effectively removes the closest non-star character to the left of each star and the star itself, as required.",9,9,3,2,"{""functionOrClassName"": ""removeStars"", ""tests"": [""removeStars(\""leet**cod*e\"")"", ""removeStars(\""erase*****\"")"", ""removeStars(\""\"")"", ""removeStars(\""a\"")"", ""removeStars(\""*\"")"", ""removeStars(\""**\"")"", ""removeStars(\""***\"")"", ""removeStars(\""****\"")"", ""removeStars(\""*****\"")"", ""removeStars(\""abcdef\"")"", ""removeStars(\""aabbccddeeff\"")"", ""removeStars(\""a*b*c*d*e*f\"")"", ""removeStars(\""*******\"")"", ""removeStars(\""le*et**cod*e\"")"", ""removeStars(\""erase*****\"")""]}","let removeStars=function(c){let a=0,b=[];for(;a<c.length;)""*""===c.charAt(a)?0<b.length&&b.pop():b.push(c.charAt(a)),a++;return b.join("""")};
",0.18850000000000477,0.5951250000000101,0.20741700000000662,15,15,15
